日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,石家庄常山纺织集团有限责任公司,其它,A股,451567884,44.49%,104207973,30.00%,000158
2017-09-30,广发信德投资管理有限公司,投资公司,A股,19958272,1.97%,4605755,30.00%,000158
2017-09-30,乾泰中晟股权投资有限公司,投资公司,A股,142605016,29.64%,不变,--,000159
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,1254400,0.26%,不变,--,000159
2017-09-30,上海久事(集团)有限公司,其它,A股,1212810389,16.37%,不变,--,000166
2017-09-30,中国证券金融股份有限公司,其它,A股,546174346,7.37%,40440459,8.00%,000166
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,197390385,2.66%,不变,--,000166
2017-09-30,赣州壹申投资合伙企业(有限合伙),投资公司,A股,131810000,1.78%,-3190000,-2.36%,000166
2017-09-30,浙江中国小商品城集团股份有限公司,其它,A股,125427338,1.69%,不变,--,000166
2017-09-30,新疆凯迪投资有限责任公司,投资公司,A股,96154909,1.30%,-21295091,-18.13%,000166
2017-09-30,上海陆家嘴金融贸易区开发股份有限公司,其它,A股,82032106,1.11%,不变,--,000166
2017-09-30,上海石化城市建设综合开发公司,其它,A股,79372263,1.07%,不变,--,000166
2017-09-30,上海汽车资产经营有限公司,其它,A股,75210695,1.01%,新进,--,000166
2017-09-30,江苏吴江丝绸集团有限公司,其它,A股,322972453,26.51%,不变,--,000301
2017-09-30,苏州市吴江东方国有资本投资经营有限公司,其它,A股,134104200,11.01%,不变,--,000301
2017-09-30,中国证券金融股份有限公司,其它,A股,5109600,0.42%,不变,--,000301
2017-09-30,中国服装集团公司,其它,A股,3724120,0.31%,不变,--,000301
2017-09-30,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),QFII,A股,3327153,0.27%,不变,--,000301
2017-09-30,美的控股有限公司,其它,A股,2212046613,34.91%,不变,--,000333
2017-09-30,香港中央结算有限公司,其它,A股,577323779,9.11%,198076226,52.23%,000333
2017-09-30,中国证券金融股份有限公司,其它,A股,199439709,3.15%,23363179,13.27%,000333
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,78474900,1.24%,不变,--,000333
2017-09-30,香港中央结算代理人有限公司,其它,H股,1937253816,30.94%,968728788,100.02%,000338
2017-09-30,中国证券金融股份有限公司,其它,A股,170419528,2.72%,74539400,77.74%,000338
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,108492800,1.73%,54246400,100.00%,000338
2017-09-30,香港中央结算有限公司,其它,A股,95551525,1.53%,68007822,246.91%,000338
2017-09-30,山东省企业托管经营股份有限公司,其它,A股,61049960,0.97%,28674980,88.57%,000338
2017-09-30,株洲市国有资产投资控股集团有限公司,投资公司,A股,41775264,0.67%,20546682,96.79%,000338
2017-09-30,许继集团有限公司,其它,A股,416197653,41.28%,不变,--,000400
2017-09-30,中国证券金融股份有限公司,其它,A股,27186629,2.70%,不变,--,000400
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,21613300,2.14%,不变,--,000400
2017-09-30,深圳市前海益华投资有限公司,投资公司,A股,9471016,0.94%,不变,--,000400
2017-09-30,冀东发展集团有限责任公司,其它,A股,404256874,30.01%,不变,--,000401
2017-09-30,唐山国有资本运营有限公司,其它,A股,71241112,5.29%,-3095100,-4.16%,000401
2017-09-30,菱石投资有限公司,投资公司,A股,39476464,2.93%,-9900000,-20.05%,000401
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,21898000,1.63%,不变,--,000401
2017-09-30,国信证券股份有限公司,证券公司,A股,8235200,0.61%,新进,--,000401
2017-09-30,北京金融街投资(集团)有限公司,投资公司,A股,896302093,30.00%,不变,--,000402
2017-09-30,北京金融街资本运营中心,其它,A股,68417008,2.29%,不变,--,000402
2017-09-30,中国证券金融股份有限公司,其它,A股,67795232,2.27%,-169000,-0.25%,000402
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,52910000,1.77%,不变,--,000402
2017-09-30,招商证券股份有限公司,证券公司,A股,22072565,0.74%,新进,--,000402
2017-09-30,富邦人寿保险股份有限公司,QFII,A股,12839024,0.43%,新进,--,000402
2017-09-30,浙江民营企业联合投资股份有限公司,投资公司,A股,6529358,3.25%,不变,--,000403
2017-09-30,四川长虹电器股份有限公司,其它,A股,201503205,29.06%,不变,--,000404
2017-09-30,绵阳科技城发展投资(集团)有限公司,投资公司,A股,28750000,4.15%,不变,--,000404
2017-09-30,景德镇市国资运营投资控股集团有限责任公司,投资公司,A股,8435570,1.22%,不变,--,000404
2017-09-30,华融证券股份有限公司,证券公司,A股,6995339,1.01%,475339,7.29%,000404
2017-09-30,广州润铠胜投资有限责任公司,投资公司,A股,82075945,12.32%,不变,--,000407
2017-09-30,深圳市万悦东润投资有限责任公司,投资公司,A股,5000090,0.75%,新进,--,000407
2017-09-30,中信证券股份有限公司,证券公司,A股,6999265,2.23%,新进,--,000408
2017-09-30,北京路源世纪投资管理有限公司,投资公司,A股,6000000,1.91%,-7881480,-56.78%,000408
2017-09-30,新疆华景君华股权投资有限合伙企业,投资公司,A股,4473247,1.43%,新进,--,000408
2017-09-30,广州司浦林信息产业创业投资企业(有限合伙),投资公司,A股,4025722,1.28%,新进,--,000408
2017-09-30,安徽丰原集团有限公司,其它,A股,54153182,13.68%,不变,--,000409
2017-09-30,山东省国有资产投资控股有限公司,投资公司,A股,12779411,3.23%,不变,--,000409
2017-09-30,巨能资本管理有限公司-聚赢三号证券投资基金,投资公司,A股,12082511,3.05%,不变,--,000409
2017-09-30,山东地矿集团有限公司,投资公司,A股,8825660,2.23%,不变,--,000409
2017-09-30,沈阳机床(集团)有限责任公司,其它,A股,208671780,28.19%,114037,0.05%,000410
2017-09-30,沈阳森木投资管理有限公司-森木价值发现1号证券投资基金,投资公司,A股,8366903,1.13%,新进,--,000410
2017-09-30,沈阳森木投资管理有限公司,投资公司,A股,7216000,0.97%,新进,--,000410
2017-09-30,绿地金融投资控股集团有限公司,投资公司,A股,2150552,0.29%,-749448,-25.84%,000410
2017-09-30,浙江华辰投资发展有限公司,投资公司,A股,44691447,21.56%,不变,--,000411
2017-09-30,浙江华资实业发展有限公司,其它,A股,24102000,11.63%,不变,--,000411
2017-09-30,浙江省华龙实业集团有限公司,其它,A股,13006263,6.27%,不变,--,000411
2017-09-30,浙江华龙房地产开发有限公司,其它,A股,10996502,5.30%,不变,--,000411
2017-09-30,浙江东普实业有限公司,其它,A股,10144141,4.89%,不变,--,000411
2017-09-30,迪佛电信集团有限公司,其它,A股,6695226,3.23%,不变,--,000411
2017-09-30,浙江汇源投资管理有限公司,投资公司,A股,6686389,3.23%,不变,--,000411
2017-09-30,石家庄宝石电子集团有限责任公司,其它,A股,332382171,7.65%,不变,--,000413
2017-09-30,东旭集团有限公司,其它,A股,119086103,2.74%,不变,--,000413
2017-09-30,前海股权投资基金(有限合伙),投资公司,A股,86024545,1.98%,新进,--,000413
2017-09-30,深圳泰安尔信息技术有限公司,其它,A股,68765682,1.58%,新进,--,000413
2017-09-30,海航资本集团有限公司,其它,A股,1177050377,37.78%,不变,--,000415
2017-09-30,天津燕山股权投资基金有限公司,投资公司,A股,309570914,9.94%,不变,--,000415
2017-09-30,宁波梅山保税港区德通顺和投资管理有限公司,投资公司,A股,144170576,4.63%,不变,--,000415
2017-09-30,中国证券金融股份有限公司,其它,A股,64303040,2.06%,不变,--,000415
2017-09-30,天津保税区投资有限公司,投资公司,A股,22081147,0.71%,不变,--,000415
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,18358700,0.59%,不变,--,000415
2017-09-30,中国泛海控股集团有限公司,其它,A股,119981428,22.57%,不变,--,000416
2017-09-30,红槿资本投资管理有限公司,投资公司,A股,22215673,4.18%,不变,--,000416
2017-09-30,合肥市建设投资控股(集团)有限公司,投资公司,A股,296390467,38.05%,不变,--,000417
2017-09-30,前海人寿保险股份有限公司,保险公司,A股,37054381,4.76%,不变,--,000417
2017-09-30,西安顺时来百货有限公司,其它,A股,35588059,4.57%,2917998,8.93%,000417
2017-09-30,华融证券股份有限公司,证券公司,A股,15000000,1.93%,4000000,36.36%,000417
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,12598200,1.62%,不变,--,000417
2017-09-30,申万宏源证券有限公司,证券公司,A股,10780000,1.38%,不变,--,000417
2017-09-30,美的集团股份有限公司,其它,A股,238948117,37.96%,不变,--,000418
2017-09-30,无锡市财政局,其它,A股,17054071,2.71%,不变,--,000418
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,10156300,1.61%,不变,--,000418
2017-09-30,香港中央结算有限公司,其它,A股,9818148,1.56%,1346542,15.89%,000418
2017-09-30,长沙通程实业(集团)有限公司,其它,A股,240972484,44.35%,不变,--,000419
2017-09-30,湖南天辰建设有限责任公司,其它,A股,7305090,1.34%,不变,--,000419
2017-09-30,湖南星电建设实业集团股份有限公司,其它,A股,5887499,1.08%,不变,--,000419
2017-09-30,长沙水业集团有限公司,其它,A股,3748290,0.69%,不变,--,000419
2017-09-30,北京郁金香天玑资本管理中心(有限合伙),其它,A股,93750000,9.50%,不变,--,000420
2017-09-30,吉林化纤集团有限责任公司,其它,A股,61608410,6.24%,14488868,30.75%,000420
2017-09-30,吉林九富资产经营管理有限公司,其它,A股,21875000,2.22%,不变,--,000420
2017-09-30,南京公用控股(集团)有限公司,其它,A股,105730560,26.95%,不变,--,000421
2017-09-30,南京市城市建设投资控股(集团)有限责任公司,投资公司,A股,25210448,6.43%,不变,--,000421
2017-09-30,南京高淳港华燃气有限公司,其它,A股,8593750,2.19%,不变,--,000421
2017-09-30,大众交通(集团)股份有限公司,其它,A股,6094231,1.55%,不变,--,000421
2017-09-30,上海强生集团有限公司,其它,A股,4492800,1.15%,不变,--,000421
2017-09-30,西部信托有限公司,信托投资公司,A股,2720250,0.69%,不变,--,000421
2017-09-30,湖北宜化集团有限责任公司,其它,A股,153176189,17.06%,-150000,-0.10%,000422
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,29697400,3.31%,不变,--,000422
2017-09-30,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),QFII,A股,3040156,0.34%,-1056700,-25.79%,000422
2017-09-30,华润东阿阿胶有限公司,其它,A股,151351731,23.15%,不变,--,000423
2017-09-30,华润医药投资有限公司,投资公司,A股,32710771,5.00%,不变,--,000423
2017-09-30,香港中央结算有限公司,其它,A股,31614720,4.84%,-131208,-0.41%,000423
2017-09-30,安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品,其它,A股,9795377,1.50%,不变,--,000423
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,9339600,1.43%,不变,--,000423
2017-09-30,安邦资产-平安银行-安邦资产-共赢2号集合资产管理产品(第六期),其它,A股,7003496,1.07%,不变,--,000423
2017-09-30,徐工集团工程机械有限公司,其它,A股,2982258618,42.64%,不变,--,000425
2017-09-30,上海农村商业银行股份有限公司,金融,A股,125428152,1.79%,-4273900,-3.30%,000425
2017-09-30,中国证券金融股份有限公司,其它,A股,123359553,1.76%,不变,--,000425
2017-09-30,香港中央结算有限公司,其它,A股,43366758,0.62%,新进,--,000425
2017-09-30,内蒙古兴业集团股份有限公司,其它,A股,318117138,27.72%,不变,--,000426
2017-09-30,甘肃西北矿业集团有限公司,其它,A股,184331798,16.06%,不变,--,000426
2017-09-30,赤峰富龙公用(集团)有限责任公司,其它,A股,139638194,12.17%,不变,--,000426
2017-09-30,新疆鑫泰益众股权投资有限公司,投资公司,A股,19747000,1.72%,不变,--,000426
2017-09-30,华天实业控股集团有限公司,其它,A股,330908920,46.04%,不变,--,000428
2017-09-30,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),QFII,A股,2175677,0.30%,不变,--,000428
2017-09-30,广东省交通集团有限公司,其它,A股,103379742,12.64%,不变,--,000429
2017-09-30,兴业证券股份有限公司,证券公司,A股,20520063,2.51%,新进,--,000429
2017-09-30,新粤有限公司,其它,B股,13201086,1.61%,不变,--,000429
2017-09-30,马来西亚国库控股公司,QFII,A股,10522779,1.29%,1678529,18.98%,000429
2017-09-30,张家界市经济发展投资集团有限公司,投资公司,A股,39574245,18.93%,不变,--,000430
2017-09-30,张家界市土地房产开发有限责任公司,其它,A股,7772400,3.72%,不变,--,000430
2017-09-30,中国建银投资有限责任公司,投资公司,A股,6120000,2.93%,不变,--,000430
2017-09-30,陕西文化产业投资管理有限公司,投资公司,A股,2153987,1.03%,1100,0.05%,000430
2017-09-30,佛山市洋昇投资有限公司,投资公司,A股,2080700,1.00%,83900,4.20%,000430
2017-09-30,中信证券股份有限公司,证券公司,A股,1954694,0.94%,-1813006,-48.12%,000430
2017-09-30,寿光晨鸣控股有限公司,其它,A股,293003657,15.19%,不变,--,000488
2017-09-30,晨鸣控股(香港)有限公司,其它,"B股,H股",227556921,11.80%,2223040,0.99%,000488
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,40137900,2.08%,不变,--,000488
2017-09-30,香港中央结算有限公司,其它,A股,6899610,0.36%,新进,--,000488
2017-09-30,武汉商联(集团)股份有限公司,其它,A股,165703232,24.82%,不变,--,000501
2017-09-30,浙江银泰百货有限公司,其它,A股,79896933,11.97%,不变,--,000501
2017-09-30,达孜银泰商业发展有限公司,其它,A股,42752278,6.40%,不变,--,000501
2017-09-30,武汉国有资产经营有限公司,其它,A股,29888346,4.48%,不变,--,000501
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,15634190,2.34%,不变,--,000501
2017-09-30,武汉金融控股(集团)有限公司,投资公司,A股,13198363,1.98%,不变,--,000501
2017-09-30,武汉汉通投资有限公司,投资公司,A股,12103274,1.81%,不变,--,000501
2017-09-30,武汉开发投资有限公司,投资公司,A股,7806804,1.17%,不变,--,000501
2017-09-30,广州市天誉房地产开发有限公司,其它,A股,41864466,22.83%,不变,--,000502
2017-09-30,福建晟联辉投资有限公司,投资公司,A股,9020377,4.92%,6026977,201.34%,000502
2017-09-30,云南惠潮投资合伙企业(有限合伙),投资公司,A股,1920000,1.05%,新进,--,000502
2017-09-30,中海恒实业发展有限公司,其它,A股,249345593,27.74%,不变,--,000503
2017-09-30,德清庆弘投资管理有限公司,投资公司,A股,9122343,1.01%,不变,--,000503
2017-09-30,芜湖市全中资产管理有限公司,其它,A股,6467414,0.72%,不变,--,000503
2017-09-30,湖南省信托有限责任公司,信托投资公司,A股,79701655,25.65%,不变,--,000504
2017-09-30,上海和平大宗股权投资基金管理有限公司,投资公司,A股,41000000,13.20%,不变,--,000504
2017-09-30,重庆信三威投资咨询中心(有限合伙)-昌盛二号私募基金,投资公司,A股,31000052,9.98%,不变,--,000504
2017-09-30,上海方圆达创投资合伙企业(有限合伙)-方圆-东方6号私募投资基金,投资公司,A股,2927564,0.94%,不变,--,000504
2017-09-30,上海方圆达创投资合伙企业(有限合伙)-方圆-东方11号私募投资基金,投资公司,A股,2716600,0.87%,不变,--,000504
2017-09-30,北京粮食集团有限责任公司,其它,A股,123561963,29.04%,不变,--,000505
2017-09-30,宁波冉盛盛远投资管理合伙企业(有限合伙),投资公司,A股,233000000,25.09%,不变,--,000506
2017-09-30,宁波梅山保税港区冉盛盛昌投资管理合伙企业(有限合伙),投资公司,A股,36420000,3.92%,不变,--,000506
2017-09-30,中信证券股份有限公司,证券公司,A股,16846466,1.81%,不变,--,000506
