日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2016-09-30,DEUTSCHE BANK AG SINGAPORE BRANCH,金融,B股,6097379,0.26%,新进,--,600611
2017-09-30,Golden China Master Fund,其它,B股,15593813,2.98%,不变,--,600612
2017-09-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,10121529,1.93%,不变,--,600612
2017-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,9933468,1.90%,-649668,-6.14%,600612
2017-09-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,9204250,1.76%,-112320,-1.21%,600612
2017-09-30,NORGES BANK,QFII,B股,3669541,0.70%,不变,--,600612
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3104906,0.59%,新进,--,600612
2017-06-30,Golden China Master Fund,其它,B股,15593813,2.98%,不变,--,600612
2017-06-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,10583136,2.02%,-543481,-4.88%,600612
2017-06-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,10121529,1.93%,不变,--,600612
2017-06-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,9316570,1.78%,62577,0.68%,600612
2017-06-30,NORGES BANK,QFII,B股,3669541,0.70%,不变,--,600612
2017-03-31,Golden China Master Fund,其它,B股,15593813,2.98%,不变,--,600612
2017-03-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,11126617,2.13%,139600,1.27%,600612
2017-03-31,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,10121529,1.93%,不变,--,600612
2017-03-31,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,9253993,1.77%,-160226,-1.70%,600612
2017-03-31,NORGES BANK,QFII,B股,3669541,0.70%,不变,--,600612
2016-12-31,Golden China Master Fund,其它,B股,15593813,2.98%,不变,--,600612
2016-12-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,10987017,2.10%,-150934,-1.36%,600612
2016-12-31,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,10121529,1.93%,不变,--,600612
2016-12-31,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,9414219,1.80%,137450,1.48%,600612
2016-12-31,NORGES BANK,QFII,B股,3669541,0.70%,新进,--,600612
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3104906,0.59%,新进,--,600612
2016-09-30,Golden China Master Fund,其它,B股,15593813,2.98%,不变,--,600612
2016-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,11137951,2.13%,-554151,-4.74%,600612
2016-09-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,10121529,1.93%,-500000,-4.71%,600612
2016-09-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,9276769,1.77%,410053,4.62%,600612
2017-09-30,BOCI SECURITIES LIMITED,证券公司,B股,30993991,2.18%,新进,--,600614
2017-09-30,"BANK J SAFRA SARASIN LTD, HONG KONG BRANCH",其它,B股,25250150,1.78%,新进,--,600614
2017-09-30,THE HONGKONG ANDSHANGHAI BANKING CORPORATION LIMITED-CLIENT ACCOUNT,QFII,B股,13956400,0.98%,新进,--,600614
2017-03-31,BOCI SECURITIES LIMITED,证券公司,B股,17351357,1.22%,新进,--,600614
2017-03-31,"BANK J SAFRA SARASIN LTD, HONG KONG BRANCH",其它,B股,15409550,1.08%,2690000,21.15%,600614
2016-12-31,"BANK J SAFRA SARASIN LTD, HONG KONG BRANCH",其它,B股,12719550,0.90%,新进,--,600614
2017-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,14961109,1.48%,-822760,-5.21%,600617
2017-06-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,15783869,1.57%,7228,0.05%,600617
2017-03-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,15776641,1.56%,15660,0.10%,600617
2016-12-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,15760981,1.56%,668988,4.43%,600617
2016-09-30,GUOTAI JUNANSECURITIES(HONGKONG) LIMITED,证券公司,B股,15091993,4.50%,-1015340,-6.30%,600617
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,7859532,0.68%,不变,--,600618
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4921701,0.43%,不变,--,600618
2017-09-30,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,4075447,0.35%,290447,7.67%,600618
2017-09-30,SCBHK A/C KG INVESTMENTS ASIA LIMITED,投资公司,B股,2378588,0.21%,不变,--,600618
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,7859532,0.68%,不变,--,600618
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4921701,0.43%,不变,--,600618
2017-06-30,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,3785000,0.33%,642800,20.46%,600618
2017-06-30,SCBHK A/C KG INVESTMENTS ASIA LIMITED,投资公司,B股,2378588,0.21%,不变,--,600618
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,7859532,0.68%,不变,--,600618
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4921701,0.43%,不变,--,600618
2017-03-31,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,3142200,0.27%,700300,28.68%,600618
2017-03-31,SCBHK A/C KG INVESTMENTS ASIA IMITED,投资公司,B股,2378588,0.21%,新进,--,600618
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,7859532,0.68%,不变,--,600618
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4921701,0.43%,618800,14.38%,600618
2016-12-31,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,2441900,0.21%,新进,--,600618
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,7859532,0.68%,不变,--,600618
2016-09-30,VANGUARD TOTALINTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4302901,0.37%,50101,1.18%,600618
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3406210,0.46%,不变,--,600619
2017-09-30,GUOTAI JUNAN SECURITIES(HONGKONG)LIMITED,证券公司,B股,2591747,0.35%,486693,23.12%,600619
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3406210,0.46%,不变,--,600619
2017-06-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,2105054,0.28%,新进,--,600619
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3406210,0.46%,不变,--,600619
2017-03-31,SHENWAN HONGYUAN NOMINEES (H.K.)LIMITED,其它,B股,2346562,0.32%,-3873648,-62.28%,600619
2016-12-31,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,6220210,0.84%,-513000,-7.62%,600619
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3406210,0.46%,449310,15.20%,600619
2016-09-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,6733210,0.97%,-869916,-11.44%,600619
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,2956900,0.42%,不变,--,600619
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4398334,0.37%,不变,--,600623
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4398334,0.37%,不变,--,600623
2017-03-31,NORGES BANK,QFII,B股,3379987,0.29%,新进,--,600623
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4398334,0.37%,不变,--,600623
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4398334,0.49%,不变,--,600623
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,2580453,0.29%,63153,2.51%,600623
2016-09-30,NORGES BANK,QFII,B股,2392900,0.27%,不变,--,600623
2017-09-30,Golden China Master Fund,其它,B股,12304248,1.26%,不变,--,600639
2017-09-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,4999931,0.51%,不变,--,600639
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4934243,0.51%,不变,--,600639
2017-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,4464792,0.46%,-141774,-3.08%,600639
2017-09-30,NOMURA SINGAPORE LIMITED,其它,B股,3499983,0.36%,新进,--,600639
2017-06-30,Golden China Master Fund,其它,B股,12304248,1.26%,不变,--,600639
2017-06-30,NORGES BANK,QFII,B股,7660880,0.79%,不变,--,600639
2017-06-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,4999931,0.51%,不变,--,600639
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4934243,0.51%,不变,--,600639
2017-06-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,4606566,0.47%,新进,--,600639
2017-03-31,Golden China Master Fund,其它,B股,12304248,1.26%,不变,--,600639
2017-03-31,NORGES BANK,QFII,B股,7660880,0.79%,不变,--,600639
2017-03-31,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,4999931,0.51%,不变,--,600639
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4934243,0.51%,不变,--,600639
2016-12-31,Golden China Master Fund ,其它,B股,12304248,1.26%,不变,--,600639
2016-12-31,NORGES BANK ,QFII,B股,7660880,0.79%,不变,--,600639
2016-12-31,GREENWOODS CHINA ALPHA MASTER FUND ,其它,B股,4999931,0.51%,不变,--,600639
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4934243,0.51%,新进,--,600639
2016-12-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED ,证券公司,B股,4892725,0.50%,-1051488,-17.69%,600639
2016-09-30,Golden China Master Fund,其它,B股,12304248,1.26%,不变,--,600639
2016-09-30,NORGES BANK,QFII,B股,7660880,0.79%,不变,--,600639
2016-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,5944213,0.61%,-389917,-6.16%,600639
2016-09-30,GREENWOODS CHINA ALPHA MASTER FUND,其它,B股,4999931,0.51%,不变,--,600639
2017-09-30,NORGES BANK,QFII,B股,2232186,0.40%,不变,--,600650
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1787832,0.32%,不变,--,600650
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,1711010,0.31%,不变,--,600650
2017-09-30,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,1570400,0.28%,101400,6.90%,600650
2017-06-30,NORGES BANK,QFII,B股,2232186,0.40%,不变,--,600650
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1787832,0.32%,不变,--,600650
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,1711010,0.31%,不变,--,600650
2017-06-30,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,1469000,0.27%,新进,--,600650
2017-03-31,NORGES BANK,QFII,B股,2232186,0.40%,不变,--,600650
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1787832,0.32%,不变,--,600650
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,1711010,0.31%,不变,--,600650
2016-12-31,NORGES BANK,QFII,B股,2232186,0.40%,不变,--,600650
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1787832,0.32%,93430,5.51%,600650
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,1711010,0.31%,不变,--,600650
2016-09-30,NORGES BANK,QFII,B股,2232186,0.40%,-571102,-20.37%,600650
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,1711010,0.31%,166400,10.77%,600650
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1694402,0.31%,1454,0.09%,600650
2016-09-30,GUOTAIJUNAN SECURITIES (HONGKONG) LIMITED,证券公司,B股,1366500,0.25%,新进,--,600650
2017-06-30,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,4798030,0.83%,不变,--,600658
2017-03-31,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,4798030,0.83%,不变,--,600658
2016-12-31,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,4798030,0.83%,新进,--,600658
2017-09-30,HKSCC NOMINEES LIMITED,其它,H股,491734400,19.60%,-1600,0.00%,600660
2017-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,38653598,1.54%,不变,--,600660
2017-06-30,HKSCC NOMINEES LIMITED,其它,H股,491736000,19.60%,4800,0.00%,600660
2017-06-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,38653598,1.54%,不变,--,600660
2017-03-31,HKSCC NOMINEES LIMITED,其它,H股,491731200,19.60%,-13849600,-2.74%,600660
2017-03-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,38653598,1.54%,不变,--,600660
2016-12-31,HKSCC NOMINEES LIMITED,其它,H股,505580800,20.15%,20800,0.00%,600660
2016-12-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,38653598,1.54%,不变,--,600660
2016-09-30,HKSCC NOMINEES LIMITED,其它,H股,505560000,20.15%,-6800,0.00%,600660
2016-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,38653598,1.54%,不变,--,600660
2017-09-30,NORGES BANK,QFII,B股,24523328,0.73%,不变,--,600663
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,15393343,0.46%,不变,--,600663
2017-09-30,LGT BANK AG,其它,B股,14918000,0.44%,-1989634,-11.77%,600663
2017-06-30,NORGES BANK,QFII,B股,24523328,0.73%,不变,--,600663
2017-06-30,LGT BANK AG,其它,B股,16907634,0.50%,-1326366,-7.27%,600663
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,15393343,0.46%,不变,--,600663
2017-03-31,NORGES BANK,QFII,B股,24523328,0.73%,1366044,5.90%,600663
2017-03-31,LGT BANK AG,其它,B股,18234000,0.54%,不变,--,600663
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,15393343,0.46%,不变,--,600663
2016-12-31,NORGES BANK,QFII,B股,23157284,0.69%,不变,--,600663
2016-12-31,LGT BANK AG,其它,B股,18234000,0.54%,不变,--,600663
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,15393343,0.46%,不变,--,600663
2016-09-30,NORGES BANK,QFII,B股,23157284,0.69%,597657,2.65%,600663
2016-09-30,LGT BANK AG,其它,B股,18234000,0.54%,不变,--,600663
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,15393343,0.46%,不变,--,600663
2017-09-30,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,1864013,1.53%,不变,--,600671
2017-06-30,MORGAN STANLEY & CO.INTERNATIONAL PLC,QFII,A股,1864013,1.53%,不变,--,600671
2017-03-31,MORGAN STANLEY & CO.INTERNATIONAL PLC,QFII,A股,1864013,1.53%,-47000,-2.46%,600671
2016-12-31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,1911013,1.57%,新进,--,600671
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3009500,0.84%,不变,--,600679
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1958834,0.55%,不变,--,600679
2017-09-30,NORGES BANK,QFII,B股,1385039,0.39%,不变,--,600679
2017-09-30,Bank of Singapore Limited,金融,B股,1000000,0.28%,不变,--,600679
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3009500,0.84%,不变,--,600679
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1958834,0.55%,不变,--,600679
2017-06-30,NORGES BANK,QFII,B股,1385039,0.39%,不变,--,600679
2017-06-30,Bank of Singapore Limited,金融,B股,1000000,0.28%,不变,--,600679
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3009500,0.84%,不变,--,600679
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1958834,0.55%,117300,6.37%,600679
2017-03-31,NORGES BANK,QFII,B股,1385039,0.39%,不变,--,600679
2017-03-31,Bank of Singapore Limited,金融,B股,1000000,0.28%,不变,--,600679
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3009500,0.84%,不变,--,600679
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1841534,0.51%,不变,--,600679
2016-12-31,NORGES BANK,QFII,B股,1385039,0.39%,不变,--,600679
2016-12-31,Bank of Singapore Limited,金融,B股,1000000,0.28%,不变,--,600679
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3009500,0.85%,1173000,63.87%,600679
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1841534,0.52%,不变,--,600679
2016-09-30,NORGES BANK,QFII,B股,1385039,0.39%,不变,--,600679
2016-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,1353098,0.38%,-136800,-9.18%,600679
2016-09-30,Bank of Singapore Limited,金融,B股,1000000,0.28%,新进,--,600679
2017-09-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,790470,0.21%,35000,4.63%,600680
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1215400,0.32%,-138400,-10.22%,600680
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,887700,0.23%,不变,--,600680
2017-06-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,755470,0.20%,5900,0.79%,600680
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1353800,0.35%,不变,--,600680
2017-03-31,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,967100,0.25%,236100,32.30%,600680
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,887700,0.23%,不变,--,600680
2017-03-31,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,749570,0.20%,-25000,-3.23%,600680
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1353800,0.35%,不变,--,600680
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,887700,0.23%,不变,--,600680
2016-12-31,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,774570,0.20%,不变,--,600680
2016-12-31,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,731000,0.19%,新进,--,600680
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,1353800,0.35%,不变,--,600680
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,887700,0.23%,新进,--,600680
2016-09-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,774570,0.20%,-35000,-4.32%,600680
2017-09-30,HKSCC NOMINEES LIMITED,其它,H股,589046679,51.61%,240000,0.04%,600685
2017-06-30,HKSCC NOMINEES LIMITED,其它,H股,588806679,51.59%,16600,0.00%,600685
2017-03-31,HKSCC NOMINEES LIMITED,其它,H股,588790079,51.58%,346002100,142.51%,600685
2016-12-31,HKSCC NOMINEES LIMITED,其它,H股,242787979,21.27%,-86800,-0.04%,600685
2016-09-30,HKSCC NOMINEES LIMITED,其它,H股,242874779,21.28%,-32600,-0.01%,600685
2017-09-30,BNP PARIBAS(ACTING THROUGH ITS HONGKONG BRANCH),其它,B股,5000000,2.49%,新进,--,600689
2017-06-30,BNP PARIBAS WEALTH MANAGEMENT HONG KONG BRANCH,其它,B股,5000000,2.49%,不变,--,600689
2017-03-31,BNP PARIBAS WEALTH MANAGEMENT HONG KONG BRANCH,其它,B股,5000000,2.49%,不变,--,600689
2016-12-31,BNP PARIBAS WEALTH MANAGEMENT HONG KONG BRANCH,其它,B股,5000000,2.49%,不变,--,600689
2016-09-30,BNP PARIBAS WEALTH MANAGEMENT HONG KONG BRANCH,其它,B股,5000000,2.49%,不变,--,600689
2017-09-30,KKR HOME INVESTMENT S.AR.L.,其它,A股,605985988,9.94%,新进,--,600690
2017-09-30,GIC PRIVATE LIMITED,QFII,A股,77187435,1.27%,-113900,-0.15%,600690
2017-06-30,GIC PRIVATE LIMITED,QFII,A股,77301335,1.41%,-2827332,-3.53%,600690
2017-03-31,GIC PRIVATE LIMITED,QFII,A股,80128667,1.46%,6778045,9.24%,600690
2016-12-31,GIC PRIVATE LIMITED,QFII,A股,73350622,1.34%,7748775,11.81%,600690
2016-09-30,GIC PRIVATE LIMITED,QFII,A股,65601847,1.19%,18824094,40.24%,600690
2017-09-30,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,6798244,0.96%,-88100,-1.28%,600695
2017-09-30,NOMURA SINGAPORE LIMITED,其它,B股,5320088,0.75%,-630000,-10.59%,600695
2017-06-30,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,6886344,0.97%,不变,--,600695
2017-06-30,NOMURA SINGAPORE LIMITED,其它,B股,5950088,0.84%,不变,--,600695
2017-06-30,SHENWAN HONGYUAN NOMINEES(H.K.) LIMITED,其它,B股,4852600,0.68%,新进,--,600695
2017-03-31,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,6886344,0.97%,-1690100,-19.71%,600695
2017-03-31,NOMURA SINGAPORE LIMITED,其它,B股,5950088,0.84%,新进,--,600695
2017-03-31,SHENYIN WANGUO NOMINEES(H.K.) LTD.,其它,B股,4865600,0.68%,新进,--,600695
2016-12-31,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,8576444,1.21%,5845908,214.09%,600695
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4733900,0.67%,不变,--,600695
2016-12-31,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,4101100,0.58%,新进,--,600695
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4733900,0.67%,1770300,59.73%,600695
2016-09-30,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,2730536,0.38%,-350700,-11.38%,600695
2017-09-30,SHENWAN HONGYUAN NOMINEES(H.K.) LIMITED,其它,B股,1458900,0.15%,110000,8.15%,600698
2017-06-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,1348900,0.20%,不变,--,600698
2017-03-31,SHENWAN HONGYUAN NOMINEES(H.K.) LIMITED,其它,B股,1348900,0.20%,100000,8.01%,600698
2016-12-31,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,1248900,0.19%,-20000,-1.58%,600698
2016-09-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,1268900,0.19%,新进,--,600698
2017-03-31,UBS AG,QFII,A股,504117,0.28%,新进,--,600706
2017-09-30,SAP SE,其它,A股,16283768,1.32%,不变,--,600718
2017-06-30,SAP SE,其它,A股,16283768,1.32%,不变,--,600718
2017-03-31,SAP AG,其它,A股,16283768,1.32%,不变,--,600718
2016-12-31,SAP AG,其它,A股,16283768,1.32%,不变,--,600718
2016-09-30,SAP AG,其它,A股,16283768,1.33%,不变,--,600718
2017-09-30,UBS AG,QFII,A股,15059123,2.29%,1028965,7.33%,600723
2017-06-30,UBS AG,QFII,A股,14030158,2.13%,-111200,-0.79%,600723
2017-03-31,UBS AG,QFII,A股,14141358,2.15%,-83786,-0.59%,600723
2016-12-31,UBS AG,QFII,A股,14225144,2.16%,-529482,-3.59%,600723
2016-09-30,UBS AG,QFII,A股,14754626,2.24%,341302,2.37%,600723
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,7910644,0.40%,不变,--,600726
2017-09-30,VANGUARDTOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,5089834,0.26%,不变,--,600726
2017-09-30,GUOTAI JUNAN SECURITIES (HONGKONG) LIMITED,证券公司,B股,1440800,0.07%,-3500,-0.24%,600726
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,7910644,0.40%,不变,--,600726
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,5089834,0.26%,不变,--,600726
2017-06-30,GUOTAI JUNAN SECURITIES (HONGKONG) LIMITED,证券公司,B股,1444300,0.07%,不变,--,600726
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,7910644,0.40%,不变,--,600726
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,5089834,0.26%,不变,--,600726
