日期,股东人数(户),较上期变化(%),人均流通股(股),较上期变化(%),筹码集中度,股价(元),人均持股金额(元),前十大股东持股合计(%),前十大流通股东持股合计(%),公司代码
2016-03-31,1.49万,-1.59,2.5万,1.61,非常集中,23.73,59万,56.56,19.81,300296
2016-02-29,1.51万,-13.97,2.4万,16.24,非常集中,17.19,42万,--,--,300296
2015-12-31,1.76万,-1.32,2.1万,4.27,非常集中,25.00,53万,57.29,21.00,300296
2017-09-30,5.80万,5.29,1.3万,6.74,非常集中,10.93,14万,58.68,25.83,300297
2017-06-30,5.50万,-1.03,1.2万,5.67,非常集中,10.95,13万,58.77,22.77,300297
2017-03-31,5.56万,-7.39,1.1万,5.15,非常集中,12.08,14万,58.80,22.77,300297
2016-12-31,6.01万,-5.32,1.1万,5.62,非常集中,12.44,13万,58.22,22.77,300297
2016-09-30,6.34万,-7.46,1.0万,8.06,非常集中,14.45,15万,58.64,22.77,300297
2016-06-30,6.85万,-4.55,9412.9,10.04,非常集中,15.93,15万,60.51,24.82,300297
2016-03-31,7.18万,-7.26,8553.7,7.82,非常集中,16.65,14万,57.84,28.54,300297
2015-12-31,7.74万,95.70,7932.9,2.07,非常集中,20.81,17万,57.49,27.61,300297
2015-09-30,3.96万,233.81,7772.2,-70.04,非常集中,23.85,19万,58.51,28.83,300297
2015-06-30,1.19万,4.01,2.6万,111.52,非常集中,31.99,83万,62.57,33.53,300297
2018-01-15,1.08万,-0.24,2.8万,0.24,非常集中,19.50,54万,--,--,300298
2017-12-29,1.09万,-2.37,2.8万,2.43,非常集中,19.88,55万,--,--,300298
2017-12-15,1.11万,9.01,2.7万,-8.27,非常集中,19.21,52万,--,--,300298
2017-09-30,1.02万,-27.83,2.9万,38.56,非常集中,21.76,64万,70.18,45.00,300298
2017-06-30,1.41万,4.12,2.1万,15.24,非常集中,16.27,35万,67.49,42.16,300298
2017-03-31,1.36万,-6.55,1.8万,7.01,非常集中,18.50,34万,66.75,41.49,300298
2017-02-28,1.45万,-11.15,1.7万,12.55,非常集中,19.18,33万,--,--,300298
2016-12-31,1.64万,-2.98,1.5万,3.07,非常集中,18.14,28万,68.98,43.72,300298
2016-09-30,1.69万,41.54,1.5万,-29.35,非常集中,19.56,29万,74.17,48.91,300298
2016-06-30,1.19万,-0.23,2.1万,0.23,非常集中,20.96,44万,75.71,50.44,300298
2017-09-30,4.07万,18.69,7437.8,26.38,非常集中,14.49,11万,49.67,15.09,300299
2017-06-30,3.43万,19.00,5885.1,-5.23,非常集中,19.05,11万,50.50,15.11,300299
2017-03-31,2.88万,-3.17,6209.6,-0.24,非常集中,23.68,15万,51.29,12.88,300299
2016-12-31,2.97万,11.35,6224.4,-10.19,非常集中,20.27,13万,54.22,13.29,300299
2016-09-30,2.67万,83.64,6930.8,-45.55,非常集中,24.70,17万,61.83,18.22,300299
2016-09-14,1.45万,-0.04,1.3万,0.04,非常集中,27.51,35万,--,--,300299
2016-08-31,1.45万,0.01,1.3万,-0.01,非常集中,27.51,35万,--,--,300299
2016-08-15,1.45万,-0.05,1.3万,0.05,非常集中,27.51,35万,--,--,300299
2016-07-29,1.46万,-0.03,1.3万,0.03,非常集中,27.51,35万,--,--,300299
2016-07-15,1.46万,-0.07,1.3万,0.07,非常集中,27.51,35万,--,--,300299
2017-09-30,1.72万,-19.20,1.6万,23.77,非常集中,18.14,29万,67.14,16.97,300300
2017-06-30,2.13万,6.18,1.3万,-1.11,非常集中,18.14,23万,66.07,27.17,300300
2017-03-31,2.01万,-17.06,1.3万,20.70,非常集中,19.93,26万,65.64,26.19,300300
2016-12-31,2.42万,53.47,1.1万,-34.61,非常集中,20.96,22万,65.28,22.62,300300
2016-09-30,1.58万,-0.23,1.6万,0.23,非常集中,30.50,50万,65.37,22.82,300300
2016-06-30,1.58万,-10.96,1.6万,12.73,非常集中,30.56,50万,65.37,22.82,300300
2016-03-31,1.78万,-34.26,1.5万,52.13,非常集中,28.30,41万,57.80,25.53,300300
2015-12-31,2.70万,10.06,9538.7,-8.96,非常集中,32.71,31万,56.97,24.64,300300
2015-09-30,2.45万,90.34,1.0万,-47.46,非常集中,17.90,19万,57.80,25.47,300300
2015-06-30,1.29万,108.22,2.0万,6.45,非常集中,25.35,51万,59.35,27.03,300300
2018-02-28,1.93万,-2.27,2.6万,2.32,非常集中,5.55,15万,--,--,300301
2018-01-15,1.97万,-1.74,2.6万,1.77,非常集中,5.83,15万,--,--,300301
2017-12-31,2.01万,-2.05,2.5万,2.05,非常集中,6.13,16万,57.65,26.79,300301
2017-12-15,2.05万,1.08,2.5万,-1.07,非常集中,6.02,15万,--,--,300301
2017-11-30,2.03万,-0.06,2.5万,0.06,非常集中,6.40,16万,--,--,300301
2017-11-15,2.03万,-3.40,2.5万,3.52,非常集中,6.36,16万,--,--,300301
2017-10-13,2.10万,-0.57,2.4万,0.58,非常集中,6.49,16万,--,--,300301
2017-09-30,2.11万,1.28,2.4万,3.45,非常集中,6.58,16万,59.32,28.68,300301
2017-09-15,2.09万,4.06,2.3万,-3.91,非常集中,6.57,15万,--,--,300301
2017-08-31,2.01万,-4.66,2.4万,4.89,非常集中,6.87,17万,--,--,300301
2018-02-28,2.62万,-3.86,9338.4,3.76,非常集中,9.40,9万,--,--,300302
2017-12-31,2.73万,-2.07,9000.4,1.76,非常集中,11.54,10万,57.72,16.56,300302
2017-09-30,2.78万,19.05,8844.5,-16.00,非常集中,15.20,13万,58.08,17.35,300302
2017-06-30,2.34万,-5.57,1.1万,5.79,非常集中,18.01,19万,59.34,19.02,300302
2017-03-31,2.48万,8.17,9953.5,-1.59,非常集中,20.68,21万,58.47,18.22,300302
2016-12-31,2.29万,10.10,1.0万,-8.66,非常集中,22.26,23万,58.66,15.02,300302
2016-09-30,2.08万,35.51,1.1万,-26.21,非常集中,29.66,33万,61.48,18.04,300302
2016-06-30,1.53万,16.44,1.5万,86.11,非常集中,32.47,49万,61.63,18.58,300302
2016-03-31,1.32万,33.24,8062.6,-24.94,非常集中,52.24,42万,64.95,21.19,300302
2015-12-31,9890.00,-9.61,1.1万,9.66,非常集中,72.45,78万,67.77,23.88,300302
2017-09-30,4.84万,1.70,2.1万,-1.67,非常集中,4.18,9万,46.42,29.25,300303
2017-06-30,4.76万,8.29,2.1万,94.90,非常集中,4.33,9万,47.46,30.21,300303
2017-03-31,4.40万,5.25,1.1万,-4.99,非常集中,9.19,10万,48.29,19.57,300303
2017-02-28,4.18万,2.49,1.2万,-2.43,非常集中,9.28,11万,--,--,300303
2016-12-31,4.07万,0.69,1.2万,18.40,非常集中,8.82,10万,49.23,20.73,300303
2016-09-30,4.05万,-9.37,9999.7,10.34,非常集中,9.47,9万,52.76,17.80,300303
2016-06-30,4.47万,2.90,9062.9,-3.54,非常集中,9.51,9万,52.33,15.05,300303
2016-03-31,4.34万,-9.78,9395.3,10.84,非常集中,8.03,8万,55.05,17.24,300303
2015-12-31,4.81万,10.94,8476.7,-1.21,非常集中,11.58,10万,55.47,18.17,300303
2015-09-30,4.34万,6.57,8580.2,-6.19,非常集中,7.50,6万,53.22,9.75,300303
2017-09-30,9.11万,0.70,9210.1,-0.70,非常集中,10.22,9万,52.16,49.58,300304
2017-06-30,9.04万,-4.21,9274.6,18.84,非常集中,8.87,8万,53.15,50.61,300304
2017-03-31,9.44万,277.11,7804.3,1.83,非常集中,15.01,12万,58.71,46.56,300304
2016-12-31,2.50万,176.22,7664.1,-63.80,非常集中,45.90,35万,64.45,54.56,300304
2016-09-30,9062.00,1.25,2.1万,-1.24,非常集中,28.31,60万,69.26,61.23,300304
2016-06-30,8950.00,-0.16,2.1万,0.16,非常集中,32.08,69万,68.61,59.72,300304
2016-03-31,8964.00,-28.46,2.1万,39.78,非常集中,24.50,52万,73.26,69.18,300304
2015-12-31,1.25万,42.19,1.5万,-32.54,非常集中,29.60,45万,73.80,69.72,300304
2015-09-30,8812.00,-3.06,2.3万,3.15,非常集中,15.50,35万,74.26,70.18,300304
2015-06-30,9090.00,-40.71,2.2万,68.66,非常集中,28.10,62万,74.12,74.12,300304
2017-09-30,1.19万,-4.88,1.4万,5.13,非常集中,8.87,12万,46.17,14.89,300305
2017-06-30,1.25万,7.78,1.3万,0.16,非常集中,8.96,12万,46.56,15.01,300305
2017-03-31,1.16万,2.39,1.3万,-2.33,非常集中,11.27,15万,47.05,15.46,300305
2017-02-28,1.14万,-0.67,1.3万,0.68,非常集中,12.18,16万,--,--,300305
2016-12-31,1.14万,12.65,1.3万,-11.23,非常集中,12.90,17万,47.21,15.03,300305
2016-09-30,1.01万,-8.02,1.5万,8.72,非常集中,13.19,20万,48.87,15.23,300305
2016-06-30,1.10万,10.08,1.4万,83.31,非常集中,13.86,19万,48.48,13.83,300305
2016-03-31,1.00万,3.45,7485.4,15.67,非常集中,24.14,18万,48.91,13.62,300305
2015-12-31,9688.00,18.90,6471.1,-16.26,非常集中,32.50,21万,48.91,10.90,300305
2015-09-30,8148.00,0.17,7727.7,-0.17,非常集中,18.04,14万,48.91,13.43,300305
2018-01-31,1.10万,4.76,1.2万,-4.55,非常集中,15.09,19万,--,--,300306
2018-01-15,1.05万,0.00,1.3万,10.44,非常集中,15.00,19万,--,--,300306
2017-12-29,1.05万,-14.05,1.2万,16.29,非常集中,16.34,19万,--,--,300306
2017-09-30,1.22万,15.46,1.0万,-13.39,非常集中,20.18,20万,68.14,19.58,300306
2017-06-30,1.06万,6.00,1.2万,-3.14,非常集中,17.33,20万,65.93,17.33,300306
2017-03-31,9981.00,19.30,1.2万,-16.18,非常集中,19.90,24万,66.19,18.40,300306
2016-12-31,8366.00,-19.70,1.4万,26.54,非常集中,23.65,34万,68.13,21.38,300306
2016-09-30,1.04万,24.02,1.1万,-19.37,非常集中,26.40,30万,72.93,25.08,300306
2016-08-15,8400.00,-3.77,1.4万,3.92,非常集中,22.27,31万,--,--,300306
2016-06-30,8729.00,-13.81,1.3万,16.02,非常集中,23.73,32万,72.31,24.22,300306
2017-09-30,4.63万,1.00,1.7万,-0.99,非常集中,10.27,18万,67.37,66.27,300307
2017-06-30,4.59万,1.54,1.7万,-1.52,非常集中,10.12,17万,67.81,66.73,300307
2017-03-31,4.52万,-6.72,1.8万,7.21,非常集中,10.89,19万,68.53,67.64,300307
2016-12-31,4.84万,-3.98,1.6万,4.14,非常集中,10.48,17万,67.81,66.71,300307
2016-09-30,5.05万,-9.42,1.6万,10.40,非常集中,12.18,19万,68.11,67.02,300307
2016-06-30,5.57万,29.03,1.4万,-22.50,非常集中,13.18,19万,68.39,67.29,300307
2016-03-31,4.32万,5.79,1.8万,-5.48,非常集中,14.25,26万,77.70,76.61,300307
2016-02-29,4.08万,-2.62,1.9万,2.69,非常集中,11.34,22万,--,--,300307
2015-12-31,4.19万,18.83,1.9万,-16.76,非常集中,16.06,30万,78.02,76.93,300307
2015-09-30,3.53万,0.69,2.3万,-0.68,非常集中,11.40,26万,78.36,77.27,300307
2017-09-30,5902.00,20.50,3.7万,-16.44,非常集中,48.59,178万,60.36,31.83,300308
2017-06-30,4898.00,-17.96,4.4万,21.89,非常集中,41.13,180万,73.61,73.55,300308
2017-03-31,5970.00,-46.62,3.6万,87.34,非常集中,34.30,123万,74.80,74.53,300308
2016-12-31,1.12万,46.79,1.9万,-31.88,非常集中,23.80,46万,71.59,71.04,300308
2016-09-30,7619.00,-0.33,2.8万,0.33,非常集中,13.59,38万,72.37,71.88,300308
2016-06-30,7644.00,-0.17,2.8万,-0.51,非常集中,12.36,35万,72.37,71.88,300308
2016-03-31,7657.00,17.87,2.8万,-15.16,非常集中,12.36,35万,72.37,72.37,300308
2015-12-31,6496.00,-17.96,3.3万,21.89,非常集中,22.66,75万,73.04,73.04,300308
2015-09-30,7918.00,18.43,2.7万,-15.56,非常集中,11.18,31万,75.49,75.49,300308
2015-06-30,6686.00,-39.49,3.2万,216.94,非常集中,21.77,70万,70.61,70.61,300308
2018-02-14,9138.00,-1.95,4.7万,1.99,非常集中,20.92,99万,--,--,300309
2018-01-31,9320.00,2.97,4.7万,-2.89,非常集中,22.56,105万,--,--,300309
2018-01-15,9051.00,0.60,4.8万,-0.60,非常集中,22.22,106万,--,--,300309
2017-12-29,8997.00,1.28,4.8万,-1.27,非常集中,21.37,103万,--,--,300309
2017-12-15,8883.00,-0.26,4.9万,0.26,非常集中,22.26,109万,--,--,300309
2017-11-30,8906.00,-2.03,4.9万,2.08,非常集中,22.00,107万,--,--,300309
2017-11-15,9091.00,-0.50,4.8万,0.51,非常集中,23.38,112万,--,--,300309
2017-10-31,9137.00,-0.41,4.7万,0.42,非常集中,24.40,116万,--,--,300309
2017-10-15,9175.00,-2.36,4.7万,2.42,非常集中,23.87,113万,--,--,300309
2017-09-30,9397.00,-1.92,4.6万,1.96,非常集中,24.50,113万,60.91,52.53,300309
2017-09-30,3.58万,27.11,1.6万,-21.33,非常集中,14.00,23万,47.27,21.60,300310
2017-06-30,2.81万,14.95,2.1万,113.18,非常集中,13.22,27万,50.69,24.61,300310
2017-03-31,2.45万,-15.31,9700.2,18.08,非常集中,25.56,25万,50.79,25.45,300310
2017-02-28,2.89万,9.43,8215.2,-8.62,非常集中,25.79,21万,--,--,300310
2016-12-31,2.64万,47.36,8990.1,-25.69,非常集中,24.34,22万,51.43,18.92,300310
2016-09-30,1.79万,40.90,1.2万,-29.03,非常集中,34.35,42万,52.53,14.88,300310
2016-06-30,1.27万,16.04,1.7万,40.04,非常集中,38.19,65万,52.66,15.35,300310
2016-03-31,1.10万,63.01,1.2万,-38.66,非常集中,39.97,49万,58.60,18.82,300310
2015-12-31,6724.00,-37.21,2.0万,59.27,非常集中,62.33,124万,59.49,20.98,300310
2015-09-30,1.07万,-0.40,1.2万,0.40,非常集中,34.64,43万,59.18,20.04,300310
2017-09-30,3.64万,-12.36,6424.4,21.01,非常集中,15.56,10万,65.06,21.55,300311
2017-06-30,4.15万,-3.58,5308.9,3.71,非常集中,15.35,8万,65.13,19.48,300311
2017-03-31,4.31万,25.03,5118.7,-12.63,非常集中,19.00,10万,65.52,20.13,300311
2016-12-31,3.45万,5.38,5859.0,-4.75,非常集中,16.67,10万,68.02,17.57,300311
2016-09-30,3.27万,2.94,6150.9,-2.63,非常集中,21.21,13万,68.02,17.30,300311
2016-06-30,3.18万,15.70,6317.2,29.66,非常集中,21.82,14万,68.02,18.18,300311
2016-03-31,2.75万,1.11,4872.2,-1.10,较集中,31.93,16万,70.94,19.42,300311
2015-12-31,2.72万,-4.34,4926.2,6.06,较集中,38.73,19万,70.94,19.95,300311
2015-09-30,2.84万,-1.16,4644.8,1.17,较集中,28.88,13万,70.94,19.79,300311
2015-06-30,2.87万,147.26,4591.1,40.62,较集中,39.40,18万,65.11,24.67,300311
2017-09-30,2.79万,0.00,6590.5,0.00,非常集中,15.09,10万,67.54,25.27,300312
2017-09-29,2.79万,22.04,6590.5,-18.06,非常集中,15.09,10万,--,--,300312
2017-08-31,2.28万,-10.46,8043.2,11.68,非常集中,12.82,10万,--,--,300312
2017-06-30,2.55万,57.23,7201.8,-33.80,非常集中,12.66,9万,67.51,25.58,300312
2017-04-28,1.62万,44.76,1.1万,-30.92,非常集中,11.82,13万,--,--,300312
2017-03-31,1.12万,9.20,1.6万,-8.42,非常集中,16.01,25万,68.54,26.84,300312
2017-02-28,1.03万,-26.03,1.7万,36.24,非常集中,17.77,31万,--,--,300312
2016-12-31,1.39万,0.00,1.3万,0.00,非常集中,14.27,18万,70.10,27.48,300312
2016-12-30,1.39万,-18.77,1.3万,23.11,非常集中,14.27,18万,--,--,300312
2016-09-30,1.71万,-3.63,1.0万,3.77,非常集中,15.29,16万,69.42,25.80,300312
2018-02-28,1.14万,-18.36,1.6万,22.50,非常集中,9.37,15万,--,--,300313
2017-12-31,1.40万,2.53,1.3万,-2.45,非常集中,12.06,16万,57.88,51.45,300313
2017-09-30,1.37万,26.88,1.3万,-21.19,非常集中,12.90,17万,57.54,51.31,300313
2017-06-30,1.08万,8.81,1.7万,-7.93,非常集中,13.10,22万,58.47,52.24,300313
2017-03-31,9898.00,-6.32,1.8万,6.75,非常集中,19.70,36万,59.20,52.60,300313
2017-02-28,1.06万,17.91,1.7万,-15.19,非常集中,18.55,32万,--,--,300313
2016-12-31,8961.00,7.00,2.0万,-6.58,非常集中,19.00,39万,61.85,55.86,300313
2016-09-30,8375.00,-8.07,2.2万,10.23,非常集中,16.65,36万,63.62,57.66,300313
2016-06-30,9110.00,38.68,2.0万,-9.65,非常集中,16.40,32万,63.68,57.65,300313
2016-03-31,6569.00,-0.12,2.2万,0.12,非常集中,17.70,39万,62.13,43.02,300313
2018-02-28,2.31万,-1.24,8173.2,1.25,非常集中,13.80,11万,--,--,300314
2018-02-15,2.34万,-1.93,8072.1,1.96,非常集中,13.15,11万,--,--,300314
2018-01-31,2.39万,-8.84,7916.6,9.70,非常集中,13.44,11万,--,--,300314
2018-01-15,2.62万,-1.68,7216.7,1.71,非常集中,15.29,11万,--,--,300314
2017-12-15,2.67万,-2.80,7095.7,2.88,非常集中,13.65,10万,--,--,300314
2017-11-15,2.74万,-11.88,6897.2,13.48,非常集中,14.58,10万,--,--,300314
2017-10-15,3.11万,20.35,6077.8,-16.91,非常集中,18.06,11万,--,--,300314
2017-09-30,2.59万,-0.59,7314.4,0.59,非常集中,15.65,11万,68.15,34.15,300314
2017-09-15,2.60万,-2.09,7271.4,2.13,非常集中,15.54,11万,--,--,300314
2017-08-31,2.66万,-0.15,7119.5,0.15,非常集中,15.37,11万,--,--,300314
2017-09-30,21.02万,-6.59,1.3万,46.11,非常集中,7.47,9万,28.49,25.56,300315
2017-06-30,22.51万,8.43,8604.3,-7.77,非常集中,8.16,7万,31.79,27.95,300315
2017-03-31,20.76万,-0.37,9329.5,0.38,非常集中,8.84,8万,33.15,25.59,300315
2016-12-31,20.83万,11.11,9294.5,-3.57,非常集中,9.24,9万,32.03,10.41,300315
2016-09-30,18.75万,2.14,9638.4,-2.06,非常集中,9.42,9万,36.08,13.93,300315
2016-06-30,18.36万,-0.92,9841.3,12.98,非常集中,10.49,10万,40.25,17.07,300315
2016-03-31,18.53万,3.42,8710.7,-1.63,非常集中,12.09,11万,41.55,18.39,300315
2015-12-31,17.92万,-3.90,8855.1,2.52,非常集中,14.00,12万,46.41,15.13,300315
2015-09-30,18.64万,28.87,8637.8,-16.17,非常集中,10.98,9万,46.25,17.18,300315
2015-06-30,14.47万,66.50,1.0万,51.90,非常集中,13.55,14万,45.86,17.10,300315
2017-09-30,2.63万,27.28,3.5万,-21.43,非常集中,15.31,54万,64.80,59.83,300316
2017-06-30,2.07万,1.98,4.5万,-1.80,非常集中,12.49,56万,65.97,61.31,300316
2017-03-31,2.03万,-22.95,4.5万,29.79,非常集中,14.25,65万,65.97,61.30,300316
2016-12-31,2.63万,-13.91,3.5万,30.33,非常集中,11.98,42万,65.82,61.14,300316
2016-09-30,3.05万,-10.24,2.7万,11.41,非常集中,12.97,35万,67.52,61.94,300316
2016-06-30,3.40万,-19.45,2.4万,24.33,非常集中,13.10,32万,67.51,61.67,300316
2016-03-31,4.22万,10.32,1.9万,-9.35,非常集中,9.86,19万,65.80,59.34,300316
2016-02-29,3.83万,-0.61,2.1万,0.62,非常集中,7.72,17万,--,--,300316
2015-12-31,3.85万,133.30,2.1万,-56.73,非常集中,14.65,31万,69.32,63.80,300316
2015-09-30,1.65万,-0.58,4.9万,0.59,非常集中,25.90,127万,71.91,66.71,300316
2018-01-31,3.12万,-2.16,1.0万,2.20,非常集中,12.54,13万,--,--,300317
2018-01-15,3.19万,-10.13,1.0万,11.27,非常集中,14.07,14万,--,--,300317
2017-11-30,3.55万,19.47,9119.6,-16.30,非常集中,18.32,17万,--,--,300317
2017-11-15,2.97万,-1.20,1.1万,1.23,非常集中,15.62,17万,--,--,300317
2017-10-31,3.01万,-4.74,1.1万,4.98,非常集中,15.98,17万,--,--,300317
2017-10-13,3.16万,-2.67,1.0万,2.74,非常集中,19.08,20万,--,--,300317
2017-09-30,3.25万,-6.02,9979.0,6.41,非常集中,19.18,19万,75.24,15.37,300317
2017-09-15,3.45万,24.00,9377.9,-18.39,非常集中,20.05,19万,--,--,300317
2017-08-31,2.78万,-7.07,1.1万,7.61,非常集中,16.47,19万,--,--,300317
2017-08-15,3.00万,-6.03,1.1万,6.42,非常集中,17.34,19万,--,--,300317
2017-09-30,2.68万,9.55,2.1万,-8.72,非常集中,7.17,15万,70.44,41.08,300318
2017-06-30,2.44万,3.85,2.3万,-0.06,非常集中,7.08,17万,71.08,41.76,300318
2017-03-31,2.35万,-1.34,2.3万,1.36,非常集中,7.90,18万,71.07,41.71,300318
2016-12-31,2.39万,-2.32,2.3万,46.58,非常集中,9.06,21万,71.15,40.22,300318
2016-09-30,2.44万,32.85,1.6万,-24.73,非常集中,9.83,15万,71.00,20.02,300318
2016-06-30,1.84万,3.32,2.1万,81.74,非常集中,9.49,20万,71.54,21.05,300318
2016-03-31,1.78万,-0.34,1.1万,0.34,非常集中,16.18,19万,74.37,26.59,300318
2015-12-31,1.79万,47.65,1.1万,-32.03,非常集中,26.25,30万,75.34,27.74,300318
2015-09-30,1.21万,137.68,1.7万,-15.85,非常集中,18.41,31万,79.52,24.52,300318
2015-06-30,5088.00,10.20,2.0万,50.05,非常集中,47.70,95万,75.03,40.10,300318
2018-02-28,1.69万,-0.92,2.8万,1.01,非常集中,6.66,19万,--,--,300319
2018-02-15,1.71万,-9.61,2.8万,10.63,非常集中,6.40,18万,--,--,300319
2017-12-15,1.89万,-5.79,2.5万,7.49,非常集中,6.65,17万,--,--,300319
2017-11-15,2.01万,-0.80,2.3万,0.81,非常集中,7.09,16万,--,--,300319
2017-09-30,2.02万,20.91,2.3万,-17.30,非常集中,9.35,22万,65.22,37.87,300319
2017-09-15,1.67万,0.04,2.8万,-0.04,非常集中,8.22,23万,--,--,300319
2017-08-31,1.67万,6.52,2.8万,0.92,非常集中,8.19,23万,--,--,300319
2017-08-15,1.57万,5.34,2.8万,-5.07,非常集中,8.21,23万,--,--,300319
2017-07-31,1.49万,-3.02,2.9万,3.12,非常集中,7.86,23万,--,--,300319
2017-07-14,1.54万,3.14,2.8万,-3.04,非常集中,8.37,24万,--,--,300319
2017-12-31,7902.00,10.16,5.7万,-3.61,非常集中,12.90,74万,51.64,40.83,300320
2017-09-30,7173.00,-36.71,5.9万,184.39,非常集中,12.80,76万,53.69,42.88,300320
2017-06-30,1.13万,4.08,2.1万,-3.54,非常集中,15.08,32万,56.69,41.98,300320
2017-03-31,1.09万,1.47,2.2万,-1.45,非常集中,16.82,36万,56.84,42.31,300320
2017-02-28,1.07万,-16.54,2.2万,19.82,非常集中,16.65,37万,--,--,300320
2016-12-31,1.29万,12.08,1.8万,-10.98,非常集中,17.56,32万,56.50,41.54,300320
2016-09-30,1.15万,-36.88,2.1万,58.43,非常集中,14.54,30万,54.28,38.90,300320
2016-06-30,1.82万,26.96,1.3万,-20.99,非常集中,13.17,17万,51.35,35.93,300320
2016-03-31,1.43万,-3.24,1.6万,3.35,非常集中,11.99,20万,53.17,37.67,300320
2016-02-29,1.48万,-8.46,1.6万,9.25,非常集中,9.30,15万,--,--,300320
2018-02-28,7770.00,0.49,1.1万,-0.49,非常集中,16.82,18万,--,--,300321
2018-02-15,7732.00,7.33,1.1万,-6.83,非常集中,15.93,17万,--,--,300321
2018-01-31,7204.00,11.76,1.1万,-10.52,非常集中,21.67,25万,--,--,300321
2018-01-15,6446.00,-2.11,1.3万,2.16,非常集中,23.80,31万,--,--,300321
2017-12-29,6585.00,-3.83,1.3万,3.98,非常集中,23.13,29万,--,--,300321
2017-12-15,6847.00,-2.55,1.2万,2.61,非常集中,22.71,27万,--,--,300321
2017-11-30,7026.00,-3.44,1.2万,3.56,非常集中,23.81,28万,--,--,300321
2017-11-15,7276.00,-5.32,1.1万,5.62,非常集中,25.56,29万,--,--,300321
2017-10-31,7685.00,-11.63,1.1万,13.16,非常集中,23.73,26万,--,--,300321
2017-10-13,8696.00,-4.63,9515.0,4.85,非常集中,23.82,23万,--,--,300321
2018-02-28,2.90万,-4.92,1.3万,5.17,非常集中,8.87,11万,--,--,300322
2018-01-15,3.05万,-7.29,1.2万,7.87,非常集中,10.81,13万,--,--,300322
2017-12-31,3.29万,8.44,1.1万,-7.80,非常集中,11.82,13万,--,--,300322
2017-09-30,3.03万,48.74,1.2万,-32.77,非常集中,13.44,16万,46.99,39.41,300322
2017-06-30,2.04万,-0.07,1.8万,2.34,非常集中,17.02,31万,46.93,39.90,300322
2017-03-31,2.04万,9.87,1.8万,-8.98,非常集中,17.05,30万,46.93,39.90,300322
2016-12-31,1.86万,-28.00,1.9万,38.88,非常集中,18.48,36万,47.61,40.51,300322
2016-09-30,2.58万,13.27,1.4万,-11.71,非常集中,17.44,24万,47.08,39.48,300322
2016-06-30,2.28万,20.52,1.6万,-16.48,非常集中,21.50,34万,51.43,42.06,300322
2016-05-13,1.89万,2.27,1.9万,-2.22,非常集中,15.68,30万,--,--,300322
2017-12-29,2.22万,5.72,3.1万,-5.41,非常集中,16.30,51万,--,--,300323
2017-11-15,2.10万,15.75,3.3万,-13.70,非常集中,21.76,72万,--,--,300323
2017-10-31,1.81万,10.23,3.8万,-9.28,非常集中,21.40,82万,--,--,300323
2017-10-15,1.64万,-1.62,4.2万,1.64,非常集中,18.87,79万,--,--,300323
2017-09-30,1.67万,0.00,4.1万,0.00,非常集中,18.43,76万,58.44,46.94,300323
