001113,南方大数据100A
001115,广发聚安混合A
001116,广发聚安混合C
001117,中欧精选定期开放混合A
001118,华宝事件驱动混合
001119,国投瑞银新回报混合
001120,东方睿鑫热点挖掘混合A
001121,东方睿鑫热点挖掘混合C
001122,鹏华弘利混合A
001123,鹏华弘利混合C
001124,融通通泰保本混合C
001125,博时互联网主题灵活配置混合
001126,上投摩根卓越制造股票
001127,中银宏观策略混合
001128,宝盈新兴产业混合
001133,广发中证全指可选消费联接A
001134,广发天天利货币E
001135,益民品质升级混合
001136,易方达裕如混合
001137,国投瑞银岁丰利一年债券A
001138,国投瑞银岁丰利一年债券C
001139,华安新动力灵活配置混合
001140,工银总回报灵活配置混合
001141,泰达宏利创盈混合A
001142,泰达宏利创盈混合B
001143,华商量化进取混合
001144,大成互联网思维混合
001146,中欧瑾源灵活配置混合A
001147,中欧瑾源灵活配置混合C
001148,申万菱信多策略灵活配置混合A
001149,汇丰晋信恒生龙头指数C
001150,融通互联网传媒灵活配置混合
001152,融通新区域新经济灵活配置混
001154,北信瑞丰平安中国主题灵活配
001156,申万菱信新能源汽车混合
001157,国联安睿祺灵活配置混合
001158,工银新材料新能源股票
001159,大成景秀灵活配置混合A
001160,东方永润债券A
001161,东方永润债券C
001162,前海开源优势蓝筹股票A
001163,银华中国梦30股票
001164,中欧琪和灵活配置混合A
001165,中欧琪和灵活配置混合C
001166,建信环保产业股票
001167,金鹰科技创新股票
001168,国投瑞银优选收益混合
001169,国投瑞银新价值混合
001170,泰达宏利复兴混合
001171,工银养老产业股票
001172,鹏华弘泽混合A
001173,中欧瑾和灵活配置混合A
001174,中欧瑾和灵活配置混合C
001175,山证日日添利货币A
001176,山证日日添利货币B
001177,山证日日添利货币C
001178,前海开源再融资股票
001179,德邦大健康灵活配置混合
001180,广发医药卫生联接A
001181,南方改革机遇
001182,易方达安心回馈混合
001183,南方利淘A
